date;gdp_real;gdp_potential;output_gap;potential_growth;tfp_trend;tfp_cycle;nairu;employment_potential
2023-01-01;298025.02773375;294433.20423667564;1.219911153154829;0.750831545523134;2.928365685391886;0.4559890826711488;12.564345542265585;8609016.976497442
2023-04-01;299306.69376825006;296859.0918504555;0.8244995639303365;0.8205421382468714;2.9369033307358596;0.7052049502021873;12.507201343333168;8657835.504378846
2023-07-01;301806.32138574996;299271.6357459456;0.846951510618954;0.8094053720155259;2.945718474897647;0.11928311078257536;12.44992763455599;8707659.55926961
2023-10-01;304725.26645825;301617.2643742173;1.0304456843612808;0.780723538810868;2.954750994914894;0.40506426197346457;12.392601701001627;8758271.155290293
2024-01-01;307642.84536599996;304355.9535628977;1.0799498957141385;0.903903919995841;2.9639422716969404;0.8793829902291606;12.335291402657646;8809512.844725836
2024-04-01;310713.22581125;307473.7185036522;1.0535883597996953;1.0191698997598309;2.973240496180621;0.7592757887112;12.278054794900395;8861279.980349008
2024-07-01;312771.66161375;310441.6088944052;0.7505607021052851;0.9606213285328735;2.9826096034161056;0.6880467995526551;12.220939881467;8913483.250909893
2024-10-01;315405.09624975;313113.5955227081;0.7318432542721576;0.8570221093011199;2.99202727015913;0.045381617801165675;12.178153281081991;8966057.826397745
2025-01-01;317218.34928325005;315668.2358566748;0.4910577785466774;0.8125725849000176;3.0014837959171587;0.48629298641023055;12.13544909688862;9018942.834330913
2025-04-01;;317561.5508574847;;0.5997800176732238;3.010810275492392;0.0;12.13544909688862;9030216.512873827
2025-07-01;;319466.2215833411;;0.5997800176732238;3.0201657351412092;0.0;12.13544909688862;9041504.283514919
2025-10-01;;321382.31614361366;;0.599780017673246;3.029550264913094;0.0;12.13544909688862;9052806.16386931
2026-01-01;;323309.9030561785;;0.5997800176732238;3.038963955137339;0.0;12.13544909688862;9064122.171574147
2026-04-01;;325249.0512498682;;0.599780017673246;3.0484068964239164;0.0;12.13544909688862;9075452.324288614
2026-07-01;;327199.8300669366;;0.5997800176732238;3.0578791796643494;0.0;12.13544909688862;9086796.639693975
2026-10-01;;329162.3092655388;;0.5997800176732238;3.0673808960325886;0.0;12.13544909688862;9098155.135493593
2027-01-01;;331136.55902222526;;0.5997800176732238;3.076912136985887;0.0;12.13544909688862;9109527.82941296
